"season","yw","syndrome","incidence","type","upper","lower","count","part","method","active"
2011,201147,"covid.ecdc",0.111765921324056,"adj",0.148034055556415,0.0811956987765138,76,715,"w0",NA
2011,201147,"ili.ecdc",0.0277361788680032,"adj",0.0430274273322921,0.0163386379437112,26,876,"w1_s2_if2_ex",NA
2011,201148,"covid.ecdc",0.123964490506623,"adj",0.161878515638649,0.0918338312899887,81,705,"w0",NA
2011,201148,"ili.ecdc",0.0436482894607272,"adj",0.0630230081087913,0.0283513909848882,40,940,"w1_s2_if2_ex",NA
2011,201149,"covid.ecdc",0.150454403893413,"adj",0.19509337357449,0.11243795650052,86,636,"w0",NA
2011,201149,"ili.ecdc",0.030658427641282,"adj",0.048207519119339,0.0175779725841024,26,937,"w1_s2_if2_ex",NA
2011,201150,"covid.ecdc",0.16501620547882,"adj",0.213020842381717,0.124292608469681,82,661,"w0",NA
2011,201150,"ili.ecdc",0.0303729694312407,"adj",0.0480446133284483,0.0172786319709533,25,932,"w1_s2_if2_ex",NA
2011,201151,"covid.ecdc",0.169885617773937,"adj",0.217314480312084,0.129015727132579,100,674,"w0",NA
2011,201151,"ili.ecdc",0.0347318150429084,"adj",0.0530178663144213,0.0208191502946145,30,940,"w1_s2_if2_ex",NA
2011,201152,"covid.ecdc",0.137863022439116,"adj",0.177065978478494,0.104540016074643,84,644,"w0",NA
2011,201152,"ili.ecdc",0.0353951024442332,"adj",0.0552324322374261,0.0206960347098429,25,929,"w1_s2_if2_ex",NA
2011,201201,"covid.ecdc",0.161801659964717,"adj",0.20258045799663,0.126348595993625,113,652,"w0",NA
2011,201201,"ili.ecdc",0.0196324794008033,"adj",0.028564226783126,0.0129379276328467,27,958,"w1_s2_if2_ex",NA
2011,201202,"covid.ecdc",0.165703761131254,"adj",0.204490146997402,0.131766583348383,124,755,"w0",NA
2011,201202,"ili.ecdc",0.0450892370421526,"adj",0.0645136812357153,0.0297080564234898,41,1015,"w1_s2_if2_ex",NA
2011,201203,"covid.ecdc",0.189297787280038,"adj",0.227411609933862,0.155396152826666,161,869,"w0",NA
2011,201203,"ili.ecdc",0.0498852619269488,"adj",0.0675327659524317,0.0354020913066466,57,1136,"w1_s2_if2_ex",NA
2011,201204,"covid.ecdc",0.182021885538414,"adj",0.222954088417632,0.146058682920786,132,865,"w0",NA
2011,201204,"ili.ecdc",0.0581561140710208,"adj",0.0783847400703457,0.0415259404791071,58,1166,"w1_s2_if2_ex",NA
2011,201205,"covid.ecdc",0.125222544653142,"adj",0.158229424657839,0.0966380302148914,107,842,"w0",NA
2011,201205,"ili.ecdc",0.0336717020222966,"adj",0.0471866877853988,0.0228819792978449,44,1172,"w1_s2_if2_ex",NA
2011,201206,"covid.ecdc",0.12888513059291,"adj",0.165745289868875,0.0974353285526483,88,757,"w0",NA
2011,201206,"ili.ecdc",0.0313176151970101,"adj",0.0460472384580355,0.0197981262454689,37,1124,"w1_s2_if2_ex",NA
2011,201207,"covid.ecdc",0.0999505765858887,"adj",0.132412115832136,0.0725889132415379,76,751,"w0",NA
2011,201207,"ili.ecdc",0.0291400653959899,"adj",0.043820219059082,0.0178723435430974,32,1075,"w1_s2_if2_ex",NA
2011,201208,"covid.ecdc",0.113263559187225,"adj",0.148149543596997,0.083761041373942,79,744,"w0",NA
2011,201208,"ili.ecdc",0.0403687987692279,"adj",0.0609701116299391,0.0245563033113285,32,1042,"w1_s2_if2_ex",NA
2011,201209,"covid.ecdc",0.136910946984187,"adj",0.182343642131476,0.0983691958621079,82,674,"w0",NA
2011,201209,"ili.ecdc",0.0351430244891049,"adj",0.0535446507998906,0.0212085199523986,29,997,"w1_s2_if2_ex",NA
2011,201210,"covid.ecdc",0.095315104481136,"adj",0.131864806667858,0.0651189257651355,61,661,"w0",NA
2011,201210,"ili.ecdc",0.0231988926801454,"adj",0.0340160723032255,0.0150076580584626,29,951,"w1_s2_if2_ex",NA
2011,201211,"covid.ecdc",0.0891272995337897,"adj",0.125638586163092,0.0599784224318489,44,634,"w0",NA
2011,201211,"ili.ecdc",0.0112020066715814,"adj",0.0197549880514571,0.00557002429169515,13,897,"w1_s2_if2_ex",NA
2011,201212,"covid.ecdc",0.0817002343040817,"adj",0.117632804598295,0.0528008535470377,47,629,"w0",NA
2011,201212,"ili.ecdc",0.0216148952505061,"adj",0.037497484689183,0.0104687659995395,18,879,"w1_s2_if2_ex",NA
2011,201213,"covid.ecdc",0.0619430844307116,"adj",0.0901349911631801,0.0396194181720755,41,619,"w0",NA
2011,201213,"ili.ecdc",0.0134288785183669,"adj",0.0253042540833665,0.00560916011070441,13,842,"w1_s2_if2_ex",NA
2011,201214,"covid.ecdc",0.0615553862811902,"adj",0.0922987069413202,0.0378617622390749,33,556,"w0",NA
2011,201214,"ili.ecdc",0.00861722544953559,"adj",0.0204071118091765,0.00196892391934753,7,837,"w1_s2_if2_ex",NA
2011,201215,"covid.ecdc",0.028889658328779,"adj",0.0458836189621366,0.0164593700567619,23,641,"w0",NA
2011,201215,"ili.ecdc",0.00358953372242329,"adj",0.00919063198038751,0.000978027127883288,4,775,"w1_s2_if2_ex",NA
2011,201216,"covid.ecdc",0.0490569608731183,"adj",0.125605303731963,0.0133663707477383,4,53,"w0",NA
2011,201216,"ili.ecdc",0.00103157160714501,"adj",0.00574754912722972,2.61171318717427e-05,1,679,"w1_s2_if2_ex",NA
2011,201217,"covid.ecdc",0.0520708273788385,"adj",0.290120081226026,0.00131831920916054,1,5,"w0",NA
2011,201217,"ili.ecdc",0,"adj",0,0,0,54,"w1_s2_if2_ex",NA
2012,201242,"covid.ecdc",0.183963603274194,"adj",1.02497959435597,0.00465755518379413,1,3,"w0",NA
